,X,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6819,26488,34,management,divorced,tertiary,no,13204,yes,yes,cellular,20,nov,197,2,-1,0,unknown,no
5883,9532,39,self-employed,married,secondary,yes,-571,no,no,unknown,6,jun,180,2,-1,0,unknown,no
7436,15668,34,blue-collar,single,primary,no,0,yes,yes,cellular,21,jul,100,2,-1,0,unknown,no
19197,4236,41,technician,married,secondary,no,459,yes,no,unknown,19,may,102,1,-1,0,unknown,no
24911,40971,51,retired,married,secondary,no,2281,no,no,cellular,13,aug,164,1,-1,0,unknown,no
12218,9247,30,services,married,secondary,no,311,yes,yes,unknown,5,jun,94,4,-1,0,unknown,no
18039,2928,43,blue-collar,divorced,secondary,no,16,yes,no,unknown,14,may,485,2,-1,0,unknown,no
1035,5407,45,management,married,tertiary,no,-319,yes,no,unknown,23,may,254,1,-1,0,unknown,no
18334,20553,37,unemployed,married,secondary,no,117,no,no,cellular,12,aug,144,4,-1,0,unknown,no
4813,9090,28,admin.,single,secondary,no,25,yes,no,unknown,5,jun,109,2,-1,0,unknown,no
2021,5065,35,management,married,tertiary,no,1631,yes,no,unknown,21,may,83,2,-1,0,unknown,no
12608,30853,33,technician,married,secondary,no,0,yes,no,cellular,9,feb,176,2,262,2,failure,no
2720,36271,37,admin.,single,secondary,no,-17,yes,no,cellular,11,may,400,2,340,2,failure,no
20310,33584,32,entrepreneur,married,tertiary,no,281,yes,no,telephone,20,apr,18,5,349,2,failure,no
21764,363,27,services,married,secondary,no,8,yes,no,unknown,6,may,88,3,-1,0,unknown,no
11936,5751,34,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165,2,-1,0,unknown,no
9184,28271,48,management,married,primary,no,1513,no,no,cellular,29,jan,166,2,-1,0,unknown,no
14850,15812,29,management,single,tertiary,no,1035,yes,no,cellular,21,jul,862,2,-1,0,unknown,no
15478,18138,43,technician,single,secondary,no,34,no,no,telephone,30,jul,29,1,-1,0,unknown,no
15812,5487,31,blue-collar,single,secondary,no,1358,yes,yes,unknown,23,may,339,2,-1,0,unknown,no
26601,12582,57,technician,married,secondary,no,253,no,yes,unknown,3,jul,230,3,-1,0,unknown,no
6866,27481,31,management,single,tertiary,no,3283,no,no,cellular,21,nov,377,1,-1,0,unknown,no
12592,26633,39,services,divorced,secondary,no,1957,yes,yes,cellular,20,nov,47,1,-1,0,unknown,no
13119,16669,39,admin.,divorced,secondary,no,1086,no,no,cellular,24,jul,92,1,-1,0,unknown,no
709,33467,58,services,single,secondary,no,1430,yes,no,cellular,20,apr,861,6,321,5,failure,no
20787,32000,33,management,single,tertiary,no,215,yes,no,cellular,13,apr,1058,1,17,1,failure,no
11956,18546,46,management,married,tertiary,no,4039,yes,no,cellular,31,jul,716,9,-1,0,unknown,no
3112,7238,39,self-employed,married,primary,no,185,yes,no,unknown,29,may,513,3,-1,0,unknown,no
4809,40009,58,management,married,tertiary,no,2261,yes,no,cellular,3,jun,1361,1,391,1,failure,no
865,9129,49,blue-collar,married,secondary,no,787,yes,no,unknown,5,jun,280,1,-1,0,unknown,no
19349,37980,40,technician,married,secondary,no,8536,yes,yes,cellular,14,may,487,2,-1,0,unknown,no
14671,13471,55,blue-collar,married,primary,no,283,no,yes,cellular,9,jul,115,1,-1,0,unknown,no
6443,35171,31,management,single,tertiary,no,23,yes,no,cellular,7,may,98,1,-1,0,unknown,no
8259,18651,37,self-employed,married,tertiary,no,208,yes,no,cellular,31,jul,350,5,-1,0,unknown,no
24301,16282,39,blue-collar,married,secondary,no,1508,no,no,cellular,23,jul,281,1,-1,0,unknown,no
18840,8985,43,entrepreneur,married,tertiary,yes,-250,no,no,unknown,5,jun,104,1,-1,0,unknown,no
14308,26510,37,management,married,tertiary,no,1060,no,no,cellular,20,nov,125,3,-1,0,unknown,no
12047,10121,42,housemaid,married,primary,yes,16,no,no,unknown,11,jun,79,1,-1,0,unknown,no
20996,36433,47,technician,divorced,tertiary,no,694,yes,no,cellular,11,may,1001,4,-1,0,unknown,no
25569,20108,38,management,married,tertiary,no,1440,no,no,cellular,11,aug,111,2,-1,0,unknown,no
2026,1649,36,technician,single,secondary,no,-333,yes,yes,unknown,9,may,847,1,-1,0,unknown,no
922,12905,43,management,married,tertiary,no,1530,no,no,cellular,7,jul,91,3,-1,0,unknown,no
17905,40739,60,self-employed,married,tertiary,no,10861,no,no,cellular,10,aug,419,2,-1,0,unknown,no
25858,14465,32,admin.,married,secondary,no,7522,yes,no,cellular,14,jul,240,3,-1,0,unknown,no
773,2675,59,retired,divorced,tertiary,no,559,yes,no,unknown,13,may,168,2,-1,0,unknown,no
7608,10525,36,blue-collar,married,primary,no,4143,no,yes,unknown,16,jun,78,5,-1,0,unknown,no
3098,10708,35,services,married,unknown,no,2,no,no,unknown,16,jun,221,1,-1,0,unknown,no
14097,19518,54,management,married,tertiary,no,3395,no,no,cellular,7,aug,199,2,-1,0,unknown,no
20291,14588,51,self-employed,married,tertiary,no,146,no,no,cellular,15,jul,132,3,-1,0,unknown,no
3334,3343,60,retired,married,secondary,no,0,yes,no,unknown,15,may,229,1,-1,0,unknown,no
9964,29118,34,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,282,1,-1,0,unknown,no
5267,17014,47,housemaid,married,secondary,no,4397,yes,no,cellular,25,jul,110,1,-1,0,unknown,no
6551,4702,35,management,single,secondary,yes,-202,yes,no,unknown,20,may,268,3,-1,0,unknown,no
23182,18556,41,services,married,secondary,no,56,yes,no,cellular,31,jul,63,21,-1,0,unknown,no
22012,19101,51,admin.,married,secondary,no,227,no,no,cellular,5,aug,231,1,-1,0,unknown,no
2988,16243,51,services,married,secondary,no,-709,yes,yes,telephone,23,jul,38,1,-1,0,unknown,no
19697,13686,29,admin.,single,secondary,no,1,no,no,telephone,9,jul,372,1,-1,0,unknown,no
5840,23378,45,self-employed,married,tertiary,no,424,no,no,cellular,27,aug,141,8,-1,0,unknown,no
13224,15697,29,management,single,tertiary,no,107,yes,no,cellular,21,jul,149,1,-1,0,unknown,no
4465,4349,53,management,single,primary,no,208,yes,no,unknown,19,may,179,9,-1,0,unknown,no
26811,26242,52,management,married,tertiary,no,2708,yes,no,cellular,20,nov,231,1,-1,0,unknown,no
387,12590,36,technician,married,unknown,no,88,yes,yes,unknown,4,jul,124,2,-1,0,unknown,no
14358,18088,33,blue-collar,married,secondary,no,328,yes,no,telephone,30,jul,216,9,-1,0,unknown,no
21821,30149,48,management,married,tertiary,no,4803,no,no,telephone,4,feb,413,6,-1,0,unknown,no
15457,36287,56,self-employed,divorced,tertiary,no,966,yes,no,cellular,11,may,505,2,-1,0,unknown,no
816,37121,39,management,divorced,tertiary,no,36,no,yes,cellular,13,may,133,1,-1,0,unknown,no
20068,12317,34,unemployed,married,secondary,no,0,no,yes,unknown,26,jun,465,2,-1,0,unknown,no
13295,7023,25,blue-collar,married,secondary,no,1025,yes,no,unknown,28,may,478,2,-1,0,unknown,no
15545,35187,37,self-employed,single,tertiary,no,2441,yes,yes,cellular,7,may,248,1,-1,0,unknown,no
19103,18012,44,housemaid,divorced,primary,no,629,no,no,cellular,30,jul,432,4,-1,0,unknown,no
18902,27562,33,technician,divorced,secondary,no,558,yes,no,cellular,21,nov,258,2,93,3,failure,no
19093,31012,37,services,single,secondary,no,248,yes,no,cellular,10,feb,77,1,279,2,failure,no
3120,21062,60,housemaid,married,primary,no,887,no,no,cellular,14,aug,95,2,-1,0,unknown,no
24955,2118,56,blue-collar,divorced,secondary,no,75,yes,no,unknown,12,may,136,2,-1,0,unknown,no
19862,6309,42,blue-collar,married,secondary,no,3052,yes,no,unknown,27,may,32,1,-1,0,unknown,no
23589,43970,32,technician,married,tertiary,no,903,yes,no,cellular,23,jun,181,1,320,1,other,no
23009,31196,37,admin.,married,secondary,no,3427,no,no,cellular,27,feb,46,1,-1,0,unknown,no
14477,36634,31,admin.,single,secondary,no,1801,yes,no,cellular,12,may,306,1,-1,0,unknown,no
4273,24476,52,technician,married,tertiary,no,3440,yes,no,cellular,17,nov,124,1,131,1,failure,no
1434,26215,49,management,married,tertiary,no,852,yes,no,cellular,20,nov,408,1,-1,0,unknown,no
9993,1944,35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no
16068,10806,41,management,married,tertiary,no,1234,no,no,unknown,17,jun,68,1,-1,0,unknown,no
13056,20078,54,technician,married,secondary,no,1349,no,no,telephone,11,aug,697,6,-1,0,unknown,no
9004,33358,55,blue-collar,divorced,secondary,no,462,yes,no,cellular,20,apr,157,1,332,3,failure,no
23186,11389,54,retired,married,primary,no,1925,no,no,unknown,19,jun,348,3,-1,0,unknown,no
24445,13081,58,blue-collar,married,secondary,no,1457,yes,no,cellular,8,jul,144,4,-1,0,unknown,no
15521,28387,40,technician,single,secondary,yes,45,no,yes,cellular,29,jan,261,1,182,23,other,no
4648,29478,50,blue-collar,single,primary,no,1558,yes,no,cellular,3,feb,294,1,265,1,other,no
955,40656,80,retired,married,primary,no,1548,no,no,cellular,6,aug,331,2,-1,0,unknown,no
2369,36022,45,technician,married,secondary,no,1412,yes,no,cellular,11,may,764,4,-1,0,unknown,no
22459,7959,49,technician,married,secondary,no,6312,yes,no,unknown,2,jun,93,2,-1,0,unknown,no
1791,4305,28,admin.,single,secondary,no,350,yes,yes,unknown,19,may,5,2,-1,0,unknown,no
4014,3164,40,self-employed,married,primary,no,422,yes,no,unknown,14,may,187,3,-1,0,unknown,no
20154,35661,41,admin.,divorced,secondary,no,639,yes,no,cellular,8,may,88,1,-1,0,unknown,no
12376,39092,29,technician,single,secondary,no,468,yes,no,cellular,18,may,37,1,370,3,failure,no
26999,37009,43,blue-collar,married,secondary,no,3,yes,no,telephone,13,may,26,1,174,2,failure,no
12345,258,30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,-1,0,unknown,no
11413,21959,48,services,married,secondary,no,109,no,yes,cellular,20,aug,113,4,-1,0,unknown,no
22788,37178,40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown,no
9006,29904,41,blue-collar,divorced,primary,no,548,yes,yes,cellular,4,feb,149,1,250,1,failure,no
9897,6544,29,blue-collar,divorced,primary,no,2597,yes,no,unknown,27,may,112,3,-1,0,unknown,no
20668,5569,27,admin.,single,secondary,no,1492,yes,no,unknown,23,may,67,13,-1,0,unknown,no
25758,36541,37,management,single,tertiary,no,1148,yes,no,cellular,12,may,259,1,-1,0,unknown,no
8136,37961,44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,may,158,5,350,1,other,no
23651,18625,47,entrepreneur,married,unknown,no,1179,yes,yes,cellular,31,jul,21,2,-1,0,unknown,no
14325,38932,30,technician,married,secondary,no,1211,yes,no,cellular,18,may,176,1,-1,0,unknown,no
24010,30833,46,self-employed,married,tertiary,no,291,no,no,cellular,9,feb,105,4,-1,0,unknown,no
19050,29990,33,blue-collar,married,secondary,no,-241,yes,yes,cellular,4,feb,117,1,253,1,failure,no
21694,17789,58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,no
16992,5054,28,unemployed,married,tertiary,no,264,yes,no,unknown,21,may,443,2,-1,0,unknown,no
19462,21900,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,no
14055,42375,77,retired,married,primary,no,680,no,no,telephone,27,nov,341,4,94,3,failure,no
26006,38529,31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,no
12677,33061,33,blue-collar,married,primary,no,-3,yes,no,telephone,17,apr,114,2,-1,0,unknown,no
5049,27691,32,services,single,secondary,no,875,yes,no,cellular,21,nov,1015,2,-1,0,unknown,no
24519,23484,34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no
3332,36129,33,services,married,secondary,no,4789,yes,yes,cellular,11,may,220,1,339,4,failure,no
12258,34612,43,management,married,secondary,no,-100,yes,no,cellular,5,may,227,1,-1,0,unknown,no
13843,39158,44,technician,single,secondary,no,59,yes,no,cellular,18,may,9,4,341,19,failure,no
21414,5476,27,admin.,single,tertiary,no,1996,yes,no,unknown,23,may,187,1,-1,0,unknown,no
8928,21783,55,blue-collar,married,primary,no,-1217,yes,no,cellular,19,aug,242,4,-1,0,unknown,no
15369,43724,50,technician,married,tertiary,no,1830,no,no,cellular,14,may,318,3,-1,0,unknown,no
2886,39344,23,services,single,secondary,no,1393,yes,yes,cellular,18,may,42,8,-1,0,unknown,no
5919,27343,33,services,married,secondary,no,4402,yes,no,cellular,21,nov,380,2,-1,0,unknown,no
25616,23669,45,self-employed,married,secondary,no,396,no,no,cellular,28,aug,238,1,-1,0,unknown,no
22047,18122,58,retired,divorced,tertiary,no,-1598,yes,no,cellular,30,jul,104,7,-1,0,unknown,no
26671,19103,55,retired,married,primary,no,4424,no,no,cellular,5,aug,67,4,-1,0,unknown,no
3020,16810,57,management,married,secondary,no,0,yes,no,cellular,24,jul,725,2,-1,0,unknown,no
24536,3557,41,blue-collar,married,secondary,no,59,yes,no,unknown,15,may,75,8,-1,0,unknown,no
2520,13573,39,management,married,tertiary,no,1070,yes,yes,cellular,9,jul,71,1,-1,0,unknown,no
586,18676,25,admin.,single,secondary,no,-7,no,yes,cellular,31,jul,30,36,-1,0,unknown,no
19391,6507,29,management,single,secondary,no,-105,yes,no,unknown,27,may,5,3,-1,0,unknown,no
10633,21712,34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,unknown,no
13526,41799,33,management,married,tertiary,no,1297,yes,no,cellular,14,oct,117,1,-1,0,unknown,no
8946,2611,40,services,married,primary,no,1117,yes,no,unknown,13,may,280,1,-1,0,unknown,no
12788,5147,31,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,397,9,-1,0,unknown,no
3833,43157,24,student,single,secondary,no,486,no,no,cellular,26,feb,281,2,270,2,other,no
19721,22324,41,management,married,tertiary,no,15449,no,no,cellular,22,aug,136,9,-1,0,unknown,no
24359,18442,43,technician,single,secondary,yes,685,yes,no,cellular,31,jul,94,2,-1,0,unknown,no
4431,25301,31,management,single,secondary,yes,0,no,no,cellular,18,nov,129,2,-1,0,unknown,no
2256,10921,45,housemaid,married,primary,yes,0,no,yes,unknown,17,jun,161,1,-1,0,unknown,no
8387,6920,27,admin.,single,secondary,no,242,yes,yes,unknown,28,may,83,1,-1,0,unknown,no
3772,35959,34,technician,married,tertiary,no,116,no,no,cellular,8,may,413,2,-1,0,unknown,no
22629,20079,58,blue-collar,married,secondary,no,1894,no,no,cellular,11,aug,153,6,-1,0,unknown,no
12176,22042,56,blue-collar,married,secondary,no,385,no,no,cellular,20,aug,210,3,-1,0,unknown,no
19758,4215,45,blue-collar,married,primary,no,2128,yes,no,unknown,19,may,149,4,-1,0,unknown,no
7858,33586,36,management,married,tertiary,no,0,yes,no,cellular,20,apr,142,3,150,3,failure,no
26539,22057,34,technician,single,secondary,no,10890,no,no,cellular,20,aug,46,14,-1,0,unknown,no
26795,25043,51,blue-collar,married,secondary,no,0,no,no,cellular,18,nov,73,1,-1,0,unknown,no
10445,2208,48,blue-collar,single,primary,no,396,yes,no,unknown,12,may,194,3,-1,0,unknown,no
1195,24395,46,management,married,secondary,no,1306,yes,no,telephone,17,nov,155,1,-1,0,unknown,no
11644,21201,51,management,married,tertiary,no,7197,no,no,cellular,14,aug,45,5,-1,0,unknown,no
15513,10403,41,services,married,secondary,no,-700,no,yes,unknown,12,jun,309,1,-1,0,unknown,no
23021,45011,86,retired,married,primary,no,1255,no,no,cellular,14,oct,192,2,92,4,success,no
3994,13324,36,management,single,tertiary,no,-74,yes,yes,cellular,8,jul,476,2,-1,0,unknown,no
20190,7708,41,services,married,secondary,no,96,yes,no,unknown,30,may,136,2,-1,0,unknown,no
21328,21399,32,technician,single,tertiary,no,548,no,no,cellular,18,aug,377,7,-1,0,unknown,no
26894,1393,40,blue-collar,married,primary,no,640,yes,yes,unknown,8,may,347,2,-1,0,unknown,no
26100,25611,45,entrepreneur,married,tertiary,no,1,no,no,cellular,19,nov,401,1,-1,0,unknown,no
8964,20112,51,management,married,tertiary,no,385,no,no,cellular,11,aug,39,2,-1,0,unknown,no
5292,32778,35,blue-collar,married,secondary,no,2200,yes,no,cellular,17,apr,14,1,-1,0,unknown,no
20303,12922,58,entrepreneur,married,primary,no,124,yes,no,cellular,7,jul,293,7,-1,0,unknown,no
12504,10128,43,management,married,tertiary,no,5523,no,no,unknown,11,jun,78,1,-1,0,unknown,no
9250,2393,34,blue-collar,single,primary,no,505,yes,no,unknown,13,may,351,1,-1,0,unknown,no
26297,22503,47,management,married,tertiary,no,286,no,no,cellular,22,aug,557,7,-1,0,unknown,no
11427,15172,33,services,married,secondary,no,70,no,no,cellular,17,jul,378,7,-1,0,unknown,no
26002,19498,35,management,married,tertiary,no,260,no,no,cellular,7,aug,358,2,-1,0,unknown,no
25627,31624,35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,no
23562,14122,47,technician,married,secondary,no,-226,yes,no,cellular,11,jul,289,2,-1,0,unknown,no
23615,14181,28,blue-collar,married,primary,no,565,no,no,cellular,11,jul,189,2,-1,0,unknown,no
25353,26087,33,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,330,2,-1,0,unknown,no
1833,30984,44,self-employed,married,secondary,no,304,yes,no,telephone,9,feb,15,5,-1,0,unknown,no
15419,5978,26,admin.,married,tertiary,no,685,yes,no,unknown,26,may,346,2,-1,0,unknown,no
18755,21788,32,technician,divorced,secondary,no,3345,yes,no,cellular,19,aug,1200,3,-1,0,unknown,no
23055,6386,34,technician,single,secondary,no,-329,yes,no,unknown,27,may,280,1,-1,0,unknown,no
666,17050,34,technician,married,secondary,no,0,yes,no,cellular,25,jul,141,3,-1,0,unknown,no
21765,27155,56,entrepreneur,married,tertiary,no,16125,no,no,telephone,21,nov,167,1,-1,0,unknown,no
16528,22454,33,management,single,secondary,no,-298,no,no,cellular,22,aug,168,2,-1,0,unknown,no
2192,18771,50,blue-collar,married,secondary,no,9585,yes,no,telephone,31,jul,182,6,-1,0,unknown,no
1663,10156,53,technician,married,tertiary,no,431,yes,no,unknown,11,jun,74,1,-1,0,unknown,no
11268,11837,53,retired,married,primary,no,3975,no,no,unknown,20,jun,23,2,-1,0,unknown,no
24625,42652,27,technician,single,tertiary,no,434,yes,no,unknown,13,jan,127,1,-1,0,unknown,no
16045,7475,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,no
19979,15939,34,management,married,tertiary,no,1703,yes,no,cellular,22,jul,153,5,-1,0,unknown,no
10240,12122,45,admin.,married,secondary,no,14902,yes,no,unknown,20,jun,31,6,-1,0,unknown,no
24232,35038,35,management,single,tertiary,no,2576,yes,yes,cellular,6,may,136,3,273,4,failure,no
16228,30568,31,technician,single,tertiary,no,3729,yes,no,cellular,5,feb,176,2,8,10,other,no
9824,7546,26,services,single,secondary,yes,-599,yes,yes,unknown,30,may,62,3,-1,0,unknown,no
10649,21267,34,technician,married,secondary,no,96,no,no,cellular,18,aug,113,4,-1,0,unknown,no
27044,12862,44,housemaid,married,primary,no,-227,no,yes,cellular,7,jul,153,1,-1,0,unknown,no
7852,33523,27,services,single,secondary,no,343,yes,no,cellular,20,apr,282,2,320,1,other,no
15590,1182,42,blue-collar,married,primary,no,271,yes,no,unknown,8,may,84,4,-1,0,unknown,no
869,10169,58,unknown,married,unknown,no,0,no,no,unknown,11,jun,464,2,-1,0,unknown,no
11572,11089,49,housemaid,married,primary,no,434,yes,yes,unknown,18,jun,272,3,-1,0,unknown,no
3952,41877,46,blue-collar,married,tertiary,no,3745,no,no,cellular,19,oct,82,1,-1,0,unknown,no
14028,8801,21,blue-collar,married,primary,yes,-426,no,no,unknown,4,jun,139,2,-1,0,unknown,no
1998,3994,41,blue-collar,divorced,secondary,no,-104,yes,no,unknown,16,may,32,3,-1,0,unknown,no
15467,3722,45,admin.,divorced,secondary,no,109,yes,no,unknown,16,may,122,1,-1,0,unknown,no
5953,40576,31,unknown,married,secondary,no,3,no,no,cellular,20,jul,91,2,-1,0,unknown,no
9982,25757,36,blue-collar,married,primary,no,1503,no,no,cellular,19,nov,138,1,-1,0,unknown,no
20326,37071,31,services,divorced,secondary,no,1301,yes,no,cellular,13,may,140,3,-1,0,unknown,no
1752,6823,45,blue-collar,married,secondary,no,554,yes,no,unknown,28,may,179,2,-1,0,unknown,no
5424,35720,32,blue-collar,single,secondary,no,259,yes,no,cellular,8,may,158,3,354,1,failure,no
21413,28883,27,management,single,tertiary,no,0,yes,no,cellular,30,jan,323,4,-1,0,unknown,no
14004,4414,32,management,divorced,primary,no,137,yes,no,unknown,20,may,13,12,-1,0,unknown,no
6393,41521,69,retired,married,secondary,no,745,no,no,telephone,9,sep,595,1,-1,0,unknown,no
23127,36956,34,blue-collar,married,primary,no,1309,yes,no,cellular,12,may,456,2,364,1,failure,no
24476,9792,47,blue-collar,married,primary,no,214,yes,yes,unknown,9,jun,168,1,-1,0,unknown,no
